monster_id,monster_name,drop_kind,item_id,item_name,item_category,item_type,item_level,probability,probability_text,condition,item_url,item_image_url
254,Abraknyde Vénérable,normal,437,Bourgeon d'Abraknyde Vénérable,ressources,,84,15.0,15 %,,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/ressources/437-bourgeon-abraknyde-venerable,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/108104.w48h48.png
254,Abraknyde Vénérable,conditioned,13336,Graines de Citwouille Maudites,ressources,,100,10.0,10 %,,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/ressources/13336-graines-citwouille-maudites,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/58012.w48h48.png
254,Abraknyde Vénérable,conditioned,7194,Arc Anum,armes,,96,0.07,0.07 %,,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/armes/7194-arc-anum,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/2049.w48h48.png
254,Abraknyde Vénérable,conditioned,1985,Résine végétale,ressources,,33,100.0,100 %,,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/ressources/1985-resine-vegetale,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/15382.w48h48.png
2309,Abrakroc l'édenté,normal,1985,Résine végétale,ressources,,33,19.0,19 %,,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/ressources/1985-resine-vegetale,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/15382.w48h48.png
2309,Abrakroc l'édenté,normal,792,Sève d'Abraknyde,ressources,,44,9.0,9 %,,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/ressources/792-seve-abraknyde,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/15162.w48h48.png
2309,Abrakroc l'édenté,normal,435,Racine d'Abraknyde,ressources,,43,14.0,14 %,,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/ressources/435-racine-abraknyde,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/98102.w48h48.png
2309,Abrakroc l'édenté,conditioned,2413,Abracapa,equipements,,45,0.09,0.09 %,,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/equipements/2413-abracapa,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/17043.w48h48.png
2309,Abrakroc l'édenté,conditioned,2410,Abracaska,equipements,,46,0.09,0.09 %,,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/equipements/2410-abracaska,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/16040.w48h48.png
2309,Abrakroc l'édenté,conditioned,1985,Résine végétale,ressources,,33,100.0,100 %,,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/ressources/1985-resine-vegetale,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/15382.w48h48.png
2309,Abrakroc l'édenté,conditioned,1619,L'Abramu,equipements,,46,0.09,0.09 %,,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/equipements/1619-abramu,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/1016.w48h48.png
2898,Abrazif,normal,11891,Écorce d'Abrazif,ressources,,174,10.0,10 %,,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/ressources/11891-ecorce-abrazif,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/96668.w48h48.png
2898,Abrazif,normal,11885,Lamelle Fongique,ressources,,180,6.0,6 %,,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/ressources/11885-lamelle-fongique,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/119001.w48h48.png
2898,Abrazif,normal,1985,Résine végétale,ressources,,33,15.0,15 %,,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/ressources/1985-resine-vegetale,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/15382.w48h48.png
2898,Abrazif,conditioned,12104,Bague de Boréale,equipements,,183,0.02,0.02 %,,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/equipements/12104-bague-boreale,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/9228.w48h48.png
2898,Abrazif,conditioned,1985,Résine végétale,ressources,,33,100.0,100 %,,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/ressources/1985-resine-vegetale,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/15382.w48h48.png
2381,Abrinos le Clair,normal,8832,Bave gluante,ressources,,154,7.0,7 %,,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/ressources/8832-bave-gluante,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/15006.w48h48.png
2381,Abrinos le Clair,normal,8797,Souche de l'Abrakleur clair,ressources,,156,11.0,11 %,,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/ressources/8797-souche-abrakleur-clair,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/38003.w48h48.png
2381,Abrinos le Clair,normal,1985,Résine végétale,ressources,,33,15.0,15 %,,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/ressources/1985-resine-vegetale,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/15382.w48h48.png
2381,Abrinos le Clair,conditioned,11611,Slip Hie,equipements,,153,0.03,0.03 %,,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/equipements/11611-slip-hie,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/10180.w48h48.png
2381,Abrinos le Clair,conditioned,1985,Résine végétale,ressources,,33,100.0,100 %,,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/ressources/1985-resine-vegetale,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/15382.w48h48.png
894,Aerohouctor le Guerrier,normal,8363,Corne de Dragoeuf Guerrier,ressources,,110,14.0,14 %,,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/ressources/8363-corne-dragoeuf-guerrier,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/47651.w48h48.png
894,Aerohouctor le Guerrier,normal,1736,Citron,ressources,,1,25.0,25 %,,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/ressources/1736-citron,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/46266.w48h48.png
894,Aerohouctor le Guerrier,conditioned,8371,Fragment de Coquille d'Aerohouctor le Guerrier,ressources,,80,100.0,100 %,,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/ressources/8371-fragment-coquille-aerohouctor-guerrier,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/111748.w48h48.png
894,Aerohouctor le Guerrier,conditioned,1924,DragoViande ***,ressources,,70,70.0,70 %,Cette viande peut être récoltée par les Chasseurs de niveau 70 et plus,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/ressources/1924-dragoviande,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/63371.w48h48.png
894,Aerohouctor le Guerrier,conditioned,1736,Citron,ressources,,1,100.0,100 %,,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/ressources/1736-citron,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/46266.w48h48.png
904,Aerotrugobur le Malveillant,normal,17078,Coquille de Dragoss,ressources,,96,8.0,8 %,,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/ressources/17078-coquille-dragoss,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/111740.w48h48.png
904,Aerotrugobur le Malveillant,normal,8347,Corne de Dragoss Doré,ressources,,96,14.0,14 %,,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/ressources/8347-corne-dragoss-dore,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/47645.w48h48.png
904,Aerotrugobur le Malveillant,normal,1736,Citron,ressources,,1,25.0,25 %,,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/ressources/1736-citron,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/46266.w48h48.png
904,Aerotrugobur le Malveillant,conditioned,1924,DragoViande ***,ressources,,70,70.0,70 %,Cette viande peut être récoltée par les Chasseurs de niveau 70 et plus,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/ressources/1924-dragoviande,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/63371.w48h48.png
904,Aerotrugobur le Malveillant,conditioned,1736,Citron,ressources,,1,100.0,100 %,,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/ressources/1736-citron,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/46266.w48h48.png
3936,Akakwa,normal,17568,Akaslip d'Akakwa,ressources,,163,10.5,10.5 %,,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/ressources/17568-akaslip-akakwa,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/171411.w48h48.png
3936,Akakwa,normal,17562,Eau de Kwapa,ressources,,165,6.0,6 %,,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/ressources/17562-eau-kwapa,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/171408.w48h48.png
3936,Akakwa,normal,7017,Bois de Bambou Doré,ressources,,160,1.0,1 %,,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/ressources/7017-bois-bambou-dore,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/38669.w48h48.png
3936,Akakwa,normal,311,Eau,ressources,,1,20.0,20 %,,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/ressources/311-eau,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/15026.w48h48.png
3936,Akakwa,conditioned,16207,Grue pliée,ressources,,150,6.0,6 %,,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/ressources/16207-grue-pliee,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/171573.w48h48.png
3936,Akakwa,conditioned,11602,Chapeau Pourih,equipements,,174,0.03,0.03 %,,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/equipements/11602-chapeau-pourih,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/16277.w48h48.png
3936,Akakwa,conditioned,8935,La Bêche à Mel,armes,,172,0.03,0.03 %,,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/armes/8935-beche-mel,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/8048.w48h48.png
4008,Akakwa agressif,normal,17568,Akaslip d'Akakwa,ressources,,163,5.5,5.5 %,,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/ressources/17568-akaslip-akakwa,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/171411.w48h48.png
4008,Akakwa agressif,normal,17562,Eau de Kwapa,ressources,,165,0.8,0.8 %,,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/ressources/17562-eau-kwapa,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/171408.w48h48.png
4008,Akakwa agressif,normal,7017,Bois de Bambou Doré,ressources,,160,1.0,1 %,,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/ressources/7017-bois-bambou-dore,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/38669.w48h48.png
4008,Akakwa agressif,normal,311,Eau,ressources,,1,20.0,2 - 20 %,,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/ressources/311-eau,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/15026.w48h48.png
3786,Alhyène,normal,16256,Peau de Kanig,ressources,,132,7.0,7 %,,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/ressources/16256-peau-kanig,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/171058.w48h48.png
3786,Alhyène,normal,16238,Cheveux d'Alhyène,ressources,,138,12.0,12 %,,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/ressources/16238-cheveux-alhyene,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/171049.w48h48.png
3786,Alhyène,normal,1730,Mesure de sel,ressources,,1,15.0,15 %,,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/ressources/1730-mesure-sel,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/48261.w48h48.png
3786,Alhyène,conditioned,17398,Viande de Kanigrou **,ressources,,130,70.0,70 %,Cette viande peut être récoltée par les Chasseurs de niveau 70 et plus,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/ressources/17398-viande-kanigrou,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/171382.w48h48.png
3786,Alhyène,conditioned,11621,Anneau Made,equipements,,141,0.04,0.04 %,,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/equipements/11621-anneau-made,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/9198.w48h48.png
3786,Alhyène,conditioned,7213,Pelle Rhon,armes,,142,0.04,0.04 %,,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/armes/7213-pelle-rhon,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/8041.w48h48.png
4062,Âme aérienne en fusion,normal,17610,Artefact Élémentaire Air,ressources,,1,100.0,100 %,,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/ressources/17610-artefact-elementaire-air,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/171432.w48h48.png
4062,Âme aérienne en fusion,normal,17610,Artefact Élémentaire Air,ressources,,1,100.0,100 %,,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/ressources/17610-artefact-elementaire-air,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/171432.w48h48.png
4062,Âme aérienne en fusion,normal,17610,Artefact Élémentaire Air,ressources,,1,100.0,100 %,,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/ressources/17610-artefact-elementaire-air,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/171432.w48h48.png
4062,Âme aérienne en fusion,normal,17610,Artefact Élémentaire Air,ressources,,1,100.0,100 %,,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/ressources/17610-artefact-elementaire-air,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/171432.w48h48.png
4062,Âme aérienne en fusion,normal,17610,Artefact Élémentaire Air,ressources,,1,100.0,100 %,,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/ressources/17610-artefact-elementaire-air,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/171432.w48h48.png
4062,Âme aérienne en fusion,normal,17610,Artefact Élémentaire Air,ressources,,1,100.0,100 %,,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/ressources/17610-artefact-elementaire-air,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/171432.w48h48.png
4062,Âme aérienne en fusion,normal,17610,Artefact Élémentaire Air,ressources,,1,100.0,100 %,,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/ressources/17610-artefact-elementaire-air,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/171432.w48h48.png
4062,Âme aérienne en fusion,normal,17610,Artefact Élémentaire Air,ressources,,1,100.0,100 %,,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/ressources/17610-artefact-elementaire-air,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/171432.w48h48.png
4062,Âme aérienne en fusion,normal,17610,Artefact Élémentaire Air,ressources,,1,100.0,100 %,,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/ressources/17610-artefact-elementaire-air,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/171432.w48h48.png
4062,Âme aérienne en fusion,normal,17610,Artefact Élémentaire Air,ressources,,1,100.0,100 %,,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/ressources/17610-artefact-elementaire-air,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/171432.w48h48.png
4062,Âme aérienne en fusion,normal,17610,Artefact Élémentaire Air,ressources,,1,100.0,100 %,,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/ressources/17610-artefact-elementaire-air,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/171432.w48h48.png
4062,Âme aérienne en fusion,normal,17610,Artefact Élémentaire Air,ressources,,1,100.0,100 %,,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/ressources/17610-artefact-elementaire-air,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/171432.w48h48.png
4062,Âme aérienne en fusion,normal,17610,Artefact Élémentaire Air,ressources,,1,100.0,100 %,,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/ressources/17610-artefact-elementaire-air,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/171432.w48h48.png
4062,Âme aérienne en fusion,normal,17610,Artefact Élémentaire Air,ressources,,1,100.0,100 %,,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/ressources/17610-artefact-elementaire-air,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/171432.w48h48.png
4062,Âme aérienne en fusion,normal,17610,Artefact Élémentaire Air,ressources,,1,100.0,100 %,,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/ressources/17610-artefact-elementaire-air,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/171432.w48h48.png
4062,Âme aérienne en fusion,conditioned,17610,Artefact Élémentaire Air,ressources,,1,15.0,15 %,,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/ressources/17610-artefact-elementaire-air,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/171432.w48h48.png
4062,Âme aérienne en fusion,conditioned,17610,Artefact Élémentaire Air,ressources,,1,15.0,15 %,,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/ressources/17610-artefact-elementaire-air,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/171432.w48h48.png
4062,Âme aérienne en fusion,conditioned,17610,Artefact Élémentaire Air,ressources,,1,15.0,15 %,,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/ressources/17610-artefact-elementaire-air,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/171432.w48h48.png
4062,Âme aérienne en fusion,conditioned,17610,Artefact Élémentaire Air,ressources,,1,15.0,15 %,,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/ressources/17610-artefact-elementaire-air,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/171432.w48h48.png
