monster_id,monster_slug,name,type,level,pv_min,pv_max,zones,res_neutral_min,res_neutral_max,res_earth_min,res_earth_max,res_fire_min,res_fire_max,res_water_min,res_water_max,res_air_min,res_air_max,image_url,url
4227,belladone,Belladone,Créatures de Belladone,12,120,120,,0,0,0,0,0,0,0,0,0,0,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/monsters/200/4227.png,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/monstres/4227-belladone
2877,ben-ripate,Ben le Ripate,Monstres du Berceau d'Alma,150,6200,8900,,24,24,16,16,17,17,20,20,26,26,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/monsters/200/2877.png,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/monstres/2877-ben-ripate
344,berger-porkass,Berger Porkass,Porkass,55,670,750,Plaine des Porkass,-1,7,-18,-14,14,22,1,5,7,15,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/monsters/200/344.png,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/monstres/344-berger-porkass
3938,betto,Betto,Kwapa,161,4200,4600,Akwadala,-10,-6,11,15,15,19,0,0,20,24,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/monsters/200/3938.png,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/monstres/3938-betto
278,biblop-coco,Biblop Coco,Blops,24,210,270,Massif de Cania | Route de la Roche | Route de la Côte,15,23,-62,-50,15,23,15,23,50,62,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/monsters/200/278.png,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/monstres/278-biblop-coco
279,biblop-griotte,Biblop Griotte,Blops,24,210,270,Massif de Cania | Route de la Côte | Route de la Roche,15,23,15,23,50,62,-62,-50,15,23,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/monsters/200/279.png,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/monstres/279-biblop-griotte
277,biblop-indigo,Biblop Indigo,Blops,24,210,270,Massif de Cania | Route de la Côte | Route de la Roche,15,23,15,23,-62,-50,50,62,15,23,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/monsters/200/277.png,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/monstres/277-biblop-indigo
280,biblop-reinette,Biblop Reinette,Blops,24,210,270,Massif de Cania | Route de la Roche | Route de la Côte,15,23,50,62,15,23,15,23,-62,-50,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/monsters/200/280.png,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/monstres/280-biblop-reinette
2400,bi-partageur,Bi le Partageur,Archi-monstres,24,420,540,,25,33,25,33,60,72,-52,-40,25,33,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/monsters/200/2400.png,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/monstres/2400-bi-partageur
2399,bilvoeze-bonimenteur,Bilvoezé le Bonimenteur,Archi-monstres,24,420,540,,25,33,-52,-40,25,33,25,33,60,72,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/monsters/200/2399.png,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/monstres/2399-bilvoeze-bonimenteur
2396,bistou-queteur,Bistou le Quêteur,Archi-monstres,24,420,540,,25,33,25,33,-52,-40,60,72,25,33,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/monsters/200/2396.png,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/monstres/2396-bistou-queteur
2401,bistou-rieur,Bistou le Rieur,Archi-monstres,24,420,540,,25,33,60,72,25,33,25,33,-52,-40,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/monsters/200/2401.png,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/monstres/2401-bistou-rieur
1020,bitouf-aerien,Bitouf Aérien,Monstres de l'Arbre Hakam,144,3200,3800,Tronc de l'arbre Hakam | Feuillage de l'arbre Hakam,-17,-5,-35,-27,-15,-3,-6,-2,27,35,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/monsters/200/1020.png,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/monstres/1020-bitouf-aerien
1019,bitouf-plaines,Bitouf des Plaines,Monstres des Plaines herbeuses,50,580,1500,Plaines herbeuses,5,13,-19,-15,-23,-19,-25,-5,-25,-5,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/monsters/200/1019.png,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/monstres/1019-bitouf-plaines
1041,bitouf-sombre,Bitouf Sombre,Monstres de la Jungle Obscure,117,2300,3100,Jungle obscure,5,25,5,25,5,25,-33,-25,25,33,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/monsters/200/1041.png,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/monstres/1041-bitouf-sombre
2546,bitoven-musicien,Bitoven le Musicien,Archi-monstres,117,4600,6200,,15,35,15,35,15,35,-23,-15,35,43,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/monsters/200/2546.png,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/monstres/2546-bitoven-musicien
3754,bizarbwork,Bizarbwork,Baroubworks,140,2800,3000,Avant-poste des Bworks,1,5,-9,-5,11,15,16,20,11,15,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/monsters/200/3754.png,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/monstres/3754-bizarbwork
68,black-tiwabbit,Black Tiwabbit,Wabbits,42,430,580,Île de la Cawotte,5,9,-10,-6,0,0,11,15,12,20,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/monsters/200/68.png,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/monstres/68-black-tiwabbit
899,black-tiwabbitus,Black Tiwabbitus,Monstres de Nowel,50,580,730,Havre de Nowel,50,86,-10,-2,-10,-2,2,10,2,10,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/monsters/200/899.png,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/monstres/899-black-tiwabbitus
65,black-wabbit,Black Wabbit,Wabbits,46,500,650,Îlot de la Couronne | Île de la Cawotte,10,14,-5,-1,5,9,11,15,12,20,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/monsters/200/65.png,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/monstres/65-black-wabbit
3469,black-wabbit-squelette,Black Wabbit Squelette,Wabbits,50,580,730,Îlot des Tombeaux,-20,-16,0,0,5,9,50,58,5,9,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/monsters/200/3469.png,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/monstres/3469-black-wabbit-squelette
3461,black-wabbit,Black Wo Wabbit,Wabbits,72,1000,1200,Souterrains des Wabbits,11,15,21,25,6,10,-14,-10,1,5,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/monsters/200/3461.png,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/monstres/3461-black-wabbit
3463,blanc-pa-wabbit,Blanc Pa Wabbit,Wabbits,72,1000,1200,Souterrains des Wabbits,21,25,-14,-10,1,5,6,10,11,15,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/monsters/200/3463.png,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/monstres/3463-blanc-pa-wabbit
2883,blerauve,Blérauve,Monstres des Crocs de verre,181,4700,5000,Les crocs de verre,63,67,-45,-41,11,15,15,19,20,24,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/monsters/200/2883.png,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/monstres/2883-blerauve
4599,blerice,Blérice,Monstres de Quête diverses,183,3800,4100,,5,9,17,21,16,20,63,67,-41,-37,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/monsters/200/4599.png,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/monstres/4599-blerice
2966,blerice,Blérice,Monstres des Crocs de verre,183,4700,5100,Les crocs de verre,5,9,17,21,16,20,63,67,-41,-37,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/monsters/200/2966.png,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/monstres/2966-blerice
2884,blerom,Blérom,Monstres des Crocs de verre,182,4700,5000,Les crocs de verre,15,19,12,16,21,25,-33,-29,60,64,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/monsters/200/2884.png,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/monstres/2884-blerom
2407,blof-apathique,Blof l'Apathique,Archi-monstres,50,1000,1300,,25,33,60,72,25,33,25,33,-52,-40,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/monsters/200/2407.png,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/monstres/2407-blof-apathique
273,blop-coco,Blop Coco,Blops,50,550,700,Massif de Cania | Route de la Côte | Rocaille | Route de la Roche,15,23,-62,-50,15,23,15,23,50,62,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/monsters/200/273.png,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/monstres/273-blop-coco
1184,blop-coco-royal,Blop Coco Royal,Blops,60,2400,3500,,-12,-12,-12,-12,-12,-12,-12,-12,94,94,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/monsters/200/1184.png,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/monstres/1184-blop-coco-royal
275,blop-griotte,Blop Griotte,Blops,50,550,700,Route de la Côte | Rocaille | Route de la Roche | Massif de Cania,15,23,15,23,50,62,-62,-50,15,23,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/monsters/200/275.png,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/monstres/275-blop-griotte
1185,blop-griotte-royal,Blop Griotte Royal,Blops,60,2400,3500,,-12,-12,-12,-12,94,94,-12,-12,-12,-12,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/monsters/200/1185.png,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/monstres/1185-blop-griotte-royal
1182,blopignon,Blopignon,Blops,48,540,780,Rocaille,15,23,-33,-25,-8,0,-8,0,30,38,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/monsters/200/1182.png,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/monstres/1182-blopignon
4529,blopignon,Blopignon,Monstres de Quête diverses,48,540,780,,15,23,-33,-25,-8,0,-8,0,30,38,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/monsters/200/4529.png,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/monstres/4529-blopignon
274,blop-indigo,Blop Indigo,Blops,50,550,700,Route de la Côte | Rocaille | Route de la Roche | Massif de Cania,15,23,15,23,-62,-50,50,62,15,23,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/monsters/200/274.png,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/monstres/274-blop-indigo
1186,blop-indigo-royal,Blop Indigo Royal,Blops,60,2400,3500,,-12,-12,-12,-12,-12,-12,94,94,-12,-12,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/monsters/200/1186.png,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/monstres/1186-blop-indigo-royal
1188,blop-multicolore-royal,Blop Multicolore Royal,Blops,120,3400,5000,,-15,-15,15,15,15,15,15,15,15,15,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/monsters/200/1188.png,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/monstres/1188-blop-multicolore-royal
2406,bloporte-veule,Bloporte le Veule,Archi-monstres,50,1000,1300,,25,33,25,33,-52,-40,60,72,25,33,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/monsters/200/2406.png,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/monstres/2406-bloporte-veule
276,blop-reinette,Blop Reinette,Blops,50,550,700,Rocaille | Route de la Roche | Route de la Côte | Massif de Cania,15,23,50,62,15,23,15,23,-62,-50,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/monsters/200/276.png,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/monstres/276-blop-reinette
1187,blop-reinette-royal,Blop Reinette Royal,Blops,60,2400,3500,,-12,-12,94,94,-12,-12,-12,-12,-12,-12,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/monsters/200/1187.png,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/monstres/1187-blop-reinette-royal
2405,blordur-infect,Blordur l'Infect,Archi-monstres,50,1000,1300,,25,33,25,33,60,72,-52,-40,25,33,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/monsters/200/2405.png,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/monstres/2405-blordur-infect
2404,blorie-assourdissante,Blorie L'assourdissante,Archi-monstres,50,1000,1300,,25,33,-52,-40,25,33,25,33,60,72,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/monsters/200/2404.png,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/monstres/2404-blorie-assourdissante
802,bomberfu,Bomberfu,Tofus,10,66,100,,0,0,5,9,-10,-6,0,0,0,0,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/monsters/200/802.png,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/monstres/802-bomberfu
3362,bomberfu-nowel,Bomberfu de Nowel,Monstres de Nowel,1,50,90,,0,0,5,9,-10,-6,0,0,0,0,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/monsters/200/3362.png,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/monstres/3362-bomberfu-nowel
845,bonhomme-neige,Bonhomme de Neige,Monstres de Nowel,90,1500,2000,Terre de Nowel,10,18,-18,-10,-25,-17,25,33,25,33,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/monsters/200/845.png,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/monstres/845-bonhomme-neige
112,boo,Boo,Monstres des marécages,25,190,240,Le coin des Boos | Le marécage | Marécages nauséabonds | Marécages sans fond,10,18,6,14,-12,-4,6,14,-12,-4,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/monsters/200/112.png,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/monstres/112-boo
228,boomba,Boomba,Pirates de Moon,39,500,1100,Le bateau pirate,0,0,-10,-6,0,0,5,9,5,9,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/monsters/200/228.png,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/monstres/228-boomba
1229,boomba-saoule,Boomba saoulé,Pirates de Moon,20,130,220,Ile des naufragés,1,5,-10,-6,-9,-5,5,9,5,9,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/monsters/200/1229.png,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/monstres/1229-boomba-saoule
1082,boomba-shika,Boomba Shika,Pirates de Moon,30,1300,1800,,0,0,-10,-6,0,0,5,9,5,9,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/monsters/200/1082.png,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/monstres/1082-boomba-shika
2408,boombata-garde,Boombata le Garde,Archi-monstres,39,1000,2200,,10,10,0,4,10,10,15,19,15,19,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/monsters/200/2408.png,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/monstres/2408-boombata-garde
2975,boostache,Boostache,Fantômes,40,1200,1700,,25,25,0,0,0,0,15,15,30,30,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/monsters/200/2975.png,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/monstres/2975-boostache
3651,boostache,Boostache,Monstres de Quête diverses,40,1200,1700,,25,25,0,0,0,0,15,15,30,30,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/monsters/200/3651.png,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/monstres/3651-boostache
3235,boostache-prepubere,Boostache Prépubère,Fantômes,36,340,470,,0,0,0,0,0,0,0,0,0,0,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/monsters/200/3235.png,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/monstres/3235-boostache-prepubere
2549,boostif-affame,Boostif l'Affamé,Archi-monstres,25,370,480,,20,28,16,24,-2,6,16,24,-2,6,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/monsters/200/2549.png,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/monstres/2549-boostif-affame
867,bouboule-neige,Bouboule de Neige,Monstres de Nowel,80,990,1300,Terre de Nowel,20,24,6,18,-22,-14,30,38,30,38,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/monsters/200/867.png,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/monstres/867-bouboule-neige
2315,boudalf-blanc,Boudalf le Blanc,Archi-monstres,50,980,1200,,3,11,-10,-6,-8,0,2,10,1,5,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/monsters/200/2315.png,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/monstres/2315-boudalf-blanc
2318,boudur-raide,Boudur le Raide,Archi-monstres,35,650,1000,,10,10,10,10,10,10,10,10,10,10,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/monsters/200/2318.png,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/monstres/2318-boudur-raide
672,boufcoul,Boufcoul,Monstres des cavernes,92,1600,1800,Caverne du Koulosse | Cavernes des Koalaks,30,38,50,62,-20,-12,-25,-13,20,28,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/monsters/200/672.png,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/monstres/672-boufcoul
2317,boufdegou-refoulant,Boufdégou le Refoulant,Archi-monstres,51,1000,1200,,1,5,3,11,-10,-6,-8,0,2,10,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/monsters/200/2317.png,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/monstres/2317-boufdegou-refoulant
2324,bouflet-pueril,Bouflet le Puéril,Archi-monstres,52,1100,1500,,-8,0,2,10,1,5,3,11,-10,-6,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/monsters/200/2324.png,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/monstres/2324-bouflet-pueril
2901,bouflouth,Bouflouth,Monstres Avis de recherche de Frigost,100,4400,6000,Les champs de glace,80,80,0,0,0,0,0,0,0,0,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/monsters/200/2901.png,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/monstres/2901-bouflouth
2850,boufmouth,Boufmouth,Boufmouths,117,2300,2600,Les champs de glace,23,27,15,23,5,9,-32,-24,45,53,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/monsters/200/2850.png,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/monstres/2850-boufmouth
4392,boufmouth,Boufmouth,Monstres d'événement,117,2300,2600,,23,27,15,23,5,9,-32,-24,45,53,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/monsters/200/4392.png,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/monstres/4392-boufmouth
2851,boufmouth-guerre,Boufmouth de guerre,Boufmouths,116,2300,2500,Les champs de glace,50,58,20,28,-38,-30,30,34,15,19,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/monsters/200/2851.png,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/monstres/2851-boufmouth-guerre
4565,boufmouth-legendaire,Boufmouth légendaire,Monstres de Quête diverses,117,2300,2600,,15,19,-35,-27,51,59,10,14,19,27,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/monsters/200/4565.png,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/monstres/4565-boufmouth-legendaire
2852,boufmouth-legendaire,Boufmouth légendaire,Boufmouths,117,2300,2600,Les champs de glace,15,19,-35,-27,51,59,10,14,19,27,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/monsters/200/2852.png,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/monstres/2852-boufmouth-legendaire
134,boufton-blanc,Boufton Blanc,Bouftous,50,460,590,La forêt d'Amakna | Le coin des Bouftous | Tainéla | Elevage de Bouftous du Château d'Amakna,3,11,-10,-6,-8,0,2,10,1,5,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/monsters/200/134.png,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/monstres/134-boufton-blanc
4523,boufton-blanc,Boufton Blanc,Monstres de Quête diverses,50,460,590,,3,11,-10,-6,-8,0,2,10,1,5,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/monsters/200/4523.png,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/monstres/4523-boufton-blanc
4267,boufton-blanc-shushute,Boufton Blanc Shushuté,Bouftous Shushutés,41,380,440,,1,5,16,20,-9,-5,-14,-10,11,15,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/monsters/200/4267.png,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/monstres/4267-boufton-blanc-shushute
