category,nom,type,niveau,original_image_url,local_url
armes,Arc Lavoine,Arc,Niv. 130,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/2046.w40h40.png,images/2046.w40h40.png
armes,Bâton du Shamansot,Bâton,Niv. 130,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/4095.w40h40.png,images/4095.w40h40.png
armes,Kelinobranche,Bâton,Niv. 129,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/4038.w40h40.png,images/4038.w40h40.png
armes,Arc Chtelion,Arc,Niv. 129,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/2054.w40h40.png,images/2054.w40h40.png
armes,Marteau Xiko,Marteau,Niv. 129,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/7057.w40h40.png,images/7057.w40h40.png
armes,Le Fendoir Tichaud,Hache,Niv. 128,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/19041.w40h40.png,images/19041.w40h40.png
armes,Dagues du Dragoeuf,Dague,Niv. 128,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/5058.w40h40.png,images/5058.w40h40.png
armes,Baguette Gyver,Baguette,Niv. 128,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/3056.w40h40.png,images/3056.w40h40.png
armes,Epée du Dragoeuf,Épée,Niv. 127,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/6068.w40h40.png,images/6068.w40h40.png
armes,Baguette Ourderie,Baguette,Niv. 127,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/3047.w40h40.png,images/3047.w40h40.png
armes,Sertisseur de Ramougre,Dague,Niv. 127,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/5049.w40h40.png,images/5049.w40h40.png
armes,Pelle Dragoeuf,Pelle,Niv. 127,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/8045.w40h40.png,images/8045.w40h40.png
armes,Baguette Houalle,Baguette,Niv. 126,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/3055.w40h40.png,images/3055.w40h40.png
armes,Hache du Dragoeuf,Hache,Niv. 126,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/19043.w40h40.png,images/19043.w40h40.png
armes,Epée du Dark Vlad,Épée,Niv. 126,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/6061.w40h40.png,images/6061.w40h40.png
armes,Marteau Hubohu,Marteau,Niv. 126,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/7051.w40h40.png,images/7051.w40h40.png
armes,Bâton Fracass,Bâton,Niv. 126,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/4116.w40h40.png,images/4116.w40h40.png
armes,Masse du Corailleur Magistral,Marteau,Niv. 125,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/7063.w40h40.png,images/7063.w40h40.png
armes,Couteau de Mer,Dague,Niv. 124,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/5085.w40h40.png,images/5085.w40h40.png
armes,Marteau Ksain,Marteau,Niv. 124,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/7049.w40h40.png,images/7049.w40h40.png
armes,Baguette du Dragoeuf,Baguette,Niv. 124,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/3060.w40h40.png,images/3060.w40h40.png
armes,Arc Huledela,Arc,Niv. 124,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/2047.w40h40.png,images/2047.w40h40.png
armes,Bâton du Dragoeuf,Bâton,Niv. 124,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/4066.w40h40.png,images/4066.w40h40.png
armes,Marteau du Dragoeuf,Marteau,Niv. 123,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/7059.w40h40.png,images/7059.w40h40.png
armes,Mourtheau,Marteau,Niv. 123,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/7084.w40h40.png,images/7084.w40h40.png
armes,Arc du Dragoeuf,Arc,Niv. 122,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/2055.w40h40.png,images/2055.w40h40.png
armes,Kask'Arc Go,Arc,Niv. 122,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/2058.w40h40.png,images/2058.w40h40.png
armes,Arc Rainier,Arc,Niv. 121,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/2053.w40h40.png,images/2053.w40h40.png
armes,Pelle Hikule,Pelle,Niv. 121,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/8036.w40h40.png,images/8036.w40h40.png
armes,Dagues R'Hoh,Dague,Niv. 121,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/5041.w40h40.png,images/5041.w40h40.png
armes,Dague Régah,Dague,Niv. 120,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/5034.w40h40.png,images/5034.w40h40.png
armes,Marteau R'Ticolis,Marteau,Niv. 120,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/7040.w40h40.png,images/7040.w40h40.png
armes,Amrothiline,Baguette,Niv. 120,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/3044.w40h40.png,images/3044.w40h40.png
armes,Arc du Chafer Archer,Arc,Niv. 120,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/2039.w40h40.png,images/2039.w40h40.png
armes,Baguette d'Elya Wood,Baguette,Niv. 120,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/3039.w40h40.png,images/3039.w40h40.png
armes,La Racine Hagogue,Bâton,Niv. 120,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/4040.w40h40.png,images/4040.w40h40.png
armes,Bâton de Sangroku,Bâton,Niv. 120,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/4047.w40h40.png,images/4047.w40h40.png
armes,Arc Hanne,Arc,Niv. 120,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/2044.w40h40.png,images/2044.w40h40.png
armes,Pelle du Mineur Sombre,Pelle,Niv. 120,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/8034.w40h40.png,images/8034.w40h40.png
armes,Marteau Kahr,Marteau,Niv. 120,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/7041.w40h40.png,images/7041.w40h40.png
armes,La Racine Cinati,Bâton,Niv. 120,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/4039.w40h40.png,images/4039.w40h40.png
armes,La Hache Menbien,Hache,Niv. 116,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/19039.w40h40.png,images/19039.w40h40.png
armes,Pelle Moh,Pelle,Niv. 115,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/8042.w40h40.png,images/8042.w40h40.png
armes,Bâton des Caraïbes,Bâton,Niv. 114,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/4064.w40h40.png,images/4064.w40h40.png
armes,Dagues de l'Apprenti Tueur de Bouftons,Dague,Niv. 113,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/5046.w40h40.png,images/5046.w40h40.png
armes,Dagues Rhumes,Dague,Niv. 113,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/5048.w40h40.png,images/5048.w40h40.png
armes,Arc Chitecte,Arc,Niv. 113,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/2030.w40h40.png,images/2030.w40h40.png
armes,Marteau Nairedeubrest,Marteau,Niv. 113,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/7048.w40h40.png,images/7048.w40h40.png
armes,Bâton de Marie Aigue,Bâton,Niv. 112,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/4030.w40h40.png,images/4030.w40h40.png
armes,La Hache Ticot,Hache,Niv. 112,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/19040.w40h40.png,images/19040.w40h40.png
armes,Marteau Ridhe,Marteau,Niv. 112,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/7042.w40h40.png,images/7042.w40h40.png
armes,Baguette Houffe-Craitien,Baguette,Niv. 112,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/3046.w40h40.png,images/3046.w40h40.png
armes,Tige du Brouture,Bâton,Niv. 111,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/4075.w40h40.png,images/4075.w40h40.png
armes,Griffe de Grizmine,Épée,Niv. 111,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/6059.w40h40.png,images/6059.w40h40.png
armes,Bâton du Koulosse,Bâton,Niv. 110,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/4062.w40h40.png,images/4062.w40h40.png
armes,Epée du Rat Blanc,Épée,Niv. 109,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/6071.w40h40.png,images/6071.w40h40.png
armes,Hache du Minotoror,Hache,Niv. 109,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/19044.w40h40.png,images/19044.w40h40.png
armes,Dagues du Rat Noir,Dague,Niv. 108,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/5059.w40h40.png,images/5059.w40h40.png
armes,Marteau Ronto,Marteau,Niv. 107,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/7050.w40h40.png,images/7050.w40h40.png
armes,Arc Assin,Arc,Niv. 107,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/2045.w40h40.png,images/2045.w40h40.png
armes,Râtrouille,Pelle,Niv. 107,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/8066.w40h40.png,images/8066.w40h40.png
armes,Marteau M'Pouce,Marteau,Niv. 107,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/7046.w40h40.png,images/7046.w40h40.png
armes,Le Bâton Cloutay,Bâton,Niv. 107,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/4072.w40h40.png,images/4072.w40h40.png
armes,Razoir du Soir,Épée,Niv. 106,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/6062.w40h40.png,images/6062.w40h40.png
armes,Clef à Molette,Pelle,Niv. 106,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/170642.w40h40.png,images/170642.w40h40.png
armes,Racine Sémilla,Bâton,Niv. 106,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/4054.w40h40.png,images/4054.w40h40.png
armes,La Baguette des Limbes,Baguette,Niv. 105,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/3007.w40h40.png,images/3007.w40h40.png
armes,Baguette Nah,Baguette,Niv. 105,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/3054.w40h40.png,images/3054.w40h40.png
armes,Baguette Rhon,Baguette,Niv. 105,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/3049.w40h40.png,images/3049.w40h40.png
armes,Racine Hécure,Bâton,Niv. 103,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/4057.w40h40.png,images/4057.w40h40.png
armes,Racine Hécouanone,Bâton,Niv. 103,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/4060.w40h40.png,images/4060.w40h40.png
armes,Lame du Chef Bwork,Épée,Niv. 100,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/6048.w40h40.png,images/6048.w40h40.png
armes,Inferno,Épée,Niv. 100,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/6108.w40h40.png,images/6108.w40h40.png
armes,Styx,Pelle,Niv. 100,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/8062.w40h40.png,images/8062.w40h40.png
armes,Mandrin,Marteau,Niv. 100,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/7082.w40h40.png,images/7082.w40h40.png
armes,Will Killson,Dague,Niv. 100,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/5082.w40h40.png,images/5082.w40h40.png
armes,Dagues Maydhyn China,Dague,Niv. 100,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/5045.w40h40.png,images/5045.w40h40.png
armes,Marteau Réhadaure,Marteau,Niv. 100,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/7037.w40h40.png,images/7037.w40h40.png
armes,Griffe Rose,Épée,Niv. 100,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/6041.w40h40.png,images/6041.w40h40.png
armes,Halle de Barde,Hache,Niv. 99,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/19007.w40h40.png,images/19007.w40h40.png
armes,Canne de Mamie Bonbon,Bâton,Niv. 98,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/4048.w40h40.png,images/4048.w40h40.png
armes,Hache du Yondanwa,Hache,Niv. 98,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/19034.w40h40.png,images/19034.w40h40.png
armes,Branche de l'Abrakleur sombre,Baguette,Niv. 97,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/3064.w40h40.png,images/3064.w40h40.png
armes,Epée Doncule,Épée,Niv. 97,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/6073.w40h40.png,images/6073.w40h40.png
armes,Hache de Lookabeer,Hache,Niv. 96,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/19008.w40h40.png,images/19008.w40h40.png
armes,Fourbasse-Ton,Bâton,Niv. 96,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/4044.w40h40.png,images/4044.w40h40.png
armes,Arc Anum,Arc,Niv. 96,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/2049.w40h40.png,images/2049.w40h40.png
armes,Epée qui Pète,Épée,Niv. 95,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/6075.w40h40.png,images/6075.w40h40.png
armes,Baguette Velue,Baguette,Niv. 95,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/3031.w40h40.png,images/3031.w40h40.png
armes,Fausse Griffe de Ceangal,Épée,Niv. 95,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/6035.w40h40.png,images/6035.w40h40.png
armes,Bâton du Féca,Bâton,Niv. 94,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/4042.w40h40.png,images/4042.w40h40.png
armes,Pelle Hébuse,Pelle,Niv. 94,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/8004.w40h40.png,images/8004.w40h40.png
armes,Fendeuse d'Abraknyde Ancestral,Hache,Niv. 93,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/19013.w40h40.png,images/19013.w40h40.png
armes,Bâton du Yondanwa,Bâton,Niv. 93,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/4052.w40h40.png,images/4052.w40h40.png
armes,Sabre Yondanwa,Épée,Niv. 92,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/6058.w40h40.png,images/6058.w40h40.png
armes,Dague Rafeuse,Dague,Niv. 91,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/5033.w40h40.png,images/5033.w40h40.png
armes,Dague Lutination,Dague,Niv. 90,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/5035.w40h40.png,images/5035.w40h40.png
armes,Baguette Irréelle,Baguette,Niv. 90,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/3032.w40h40.png,images/3032.w40h40.png
armes,Marteau de la Terps,Marteau,Niv. 90,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/7038.w40h40.png,images/7038.w40h40.png
armes,Hache de Dame Oise,Hache,Niv. 89,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/19005.w40h40.png,images/19005.w40h40.png
armes,Arc du Sram Archer,Arc,Niv. 89,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/2040.w40h40.png,images/2040.w40h40.png
armes,Pelle Rinage,Pelle,Niv. 88,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/8004.w40h40.png,images/8004.w40h40.png
armes,Pelle Mairhe,Pelle,Niv. 88,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/8037.w40h40.png,images/8037.w40h40.png
armes,Racine Huzohide,Bâton,Niv. 88,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/4055.w40h40.png,images/4055.w40h40.png
armes,Bâton de Daïgoro,Bâton,Niv. 88,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/4108.w40h40.png,images/4108.w40h40.png
armes,Vouge à Poisson,Hache,Niv. 87,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/19004.w40h40.png,images/19004.w40h40.png
armes,Arc Chiduc,Arc,Niv. 87,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/2014.w40h40.png,images/2014.w40h40.png
armes,Abraton Sombre,Bâton,Niv. 87,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/4023.w40h40.png,images/4023.w40h40.png
armes,La Pelle Hélabète,Pelle,Niv. 86,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/8033.w40h40.png,images/8033.w40h40.png
armes,Racine Horodon,Bâton,Niv. 86,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/4058.w40h40.png,images/4058.w40h40.png
armes,Racine Histre,Bâton,Niv. 86,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/4056.w40h40.png,images/4056.w40h40.png
armes,Pic à Glace,Épée,Niv. 85,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/6014.w40h40.png,images/6014.w40h40.png
armes,La Migraine,Baguette,Niv. 85,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/3045.w40h40.png,images/3045.w40h40.png
